feedback_id,customer_id,feedback_text,timestamp,source,sentiment_label
1214,5411,Average experience overall.,2024-02-12 16:38:03,web,neutral
1215,7558,Customer service was rude.,2024-03-02 05:21:21,email,negative
1216,9830,Customer service was rude.,2024-07-14 14:17:50,email,negative
1217,8915,"Not too bad, but could be better.",2023-06-02 02:00:01,mobile,neutral
1218,5877,The product was defective upon arrival.,2023-01-02 03:31:19,mobile,negative
1219,4831,"It was okay, nothing special.",2023-06-11 10:43:35,mobile,neutral
1220,3398,The service was outstanding!,2023-01-23 13:54:14,web,positive
1221,8010,"Extremely poor quality, not worth the price.",2023-07-30 06:38:51,email,negative
1222,6976,"Great experience, highly recommend.",2023-06-10 19:11:38,web,positive
1223,4046,The product works as expected.,2024-05-28 09:40:07,email,neutral
1224,3965,Very satisfied with the product quality.,2023-04-11 15:13:43,web,positive
1225,4672,Average experience overall.,2023-12-21 06:08:47,web,neutral
1226,3730,"Great experience, highly recommend.",2023-01-04 21:21:31,email,positive
1227,6438,"Not too bad, but could be better.",2024-06-06 04:50:00,mobile,neutral
1228,7450,"It was okay, nothing special.",2024-03-09 12:07:27,mobile,neutral
1229,8674,"Terrible experience, very disappointed.",2023-05-01 14:59:19,mobile,negative
1230,7424,"Everything was perfect, will use again.",2024-03-24 11:55:25,email,positive
1231,4118,"It was okay, nothing special.",2024-08-30 06:14:24,web,neutral
1232,9042,"Not too bad, but could be better.",2023-06-03 14:07:25,email,neutral
1233,8137,"Great experience, highly recommend.",2023-06-23 10:08:15,mobile,positive
1234,4732,The service was outstanding!,2023-08-07 11:04:33,mobile,positive
1235,7677,The service was outstanding!,2024-07-17 16:28:57,mobile,positive
1236,5576,"Great experience, highly recommend.",2023-03-20 02:23:00,email,positive
1237,8740,The service was outstanding!,2023-04-12 11:46:34,web,positive
1238,1581,The product was defective upon arrival.,2024-08-28 19:44:28,web,negative
1239,5563,"It was okay, nothing special.",2023-09-30 08:58:53,mobile,neutral
1240,4391,Customer service was rude.,2024-01-21 06:30:56,email,negative
1241,2880,"Fast and reliable, well done!",2024-06-28 06:44:58,web,positive
1242,4505,"It was okay, nothing special.",2023-01-02 15:36:34,email,neutral
1243,9347,"It was okay, nothing special.",2023-11-03 23:01:00,web,neutral
1244,4675,Customer service was rude.,2023-04-16 05:34:41,web,negative
1245,9984,"Great experience, highly recommend.",2023-06-07 04:55:58,web,positive
1246,4759,"Service was fine, but not impressive.",2023-03-31 10:35:48,mobile,neutral
1247,9083,The product works as expected.,2024-06-09 15:08:58,email,neutral
1248,4303,"Everything was perfect, will use again.",2024-03-21 18:45:57,email,positive
1249,1534,"Everything was perfect, will use again.",2023-04-06 01:03:22,mobile,positive
1250,9242,The service was outstanding!,2023-12-29 01:39:58,email,positive
1251,8060,Customer service was rude.,2023-04-30 14:53:36,mobile,negative
1252,9417,The product works as expected.,2023-03-19 11:10:34,mobile,neutral
1253,5537,"Fast and reliable, well done!",2023-05-24 21:35:03,web,positive
1254,9987,"Service was fine, but not impressive.",2023-07-11 18:56:19,web,neutral
1255,1566,"Terrible experience, very disappointed.",2024-05-26 04:19:59,email,negative
1256,6947,"It was okay, nothing special.",2023-10-14 21:25:31,web,neutral
1257,1161,"It was okay, nothing special.",2024-04-28 21:35:37,mobile,neutral
1258,9230,"Service was fine, but not impressive.",2024-02-21 18:54:39,web,neutral
1259,3010,I wouldn't recommend this to anyone.,2024-06-18 00:37:28,web,negative
1260,9972,"Extremely poor quality, not worth the price.",2023-06-15 08:48:53,mobile,negative
1261,9348,The service was outstanding!,2023-01-15 07:41:35,mobile,positive
1262,2132,"It was okay, nothing special.",2023-04-20 05:33:52,web,neutral
1263,7230,Very satisfied with the product quality.,2023-07-01 16:28:58,email,positive
1264,4493,"Fast and reliable, well done!",2023-06-19 09:40:44,email,positive
1265,4745,Very satisfied with the product quality.,2023-05-20 04:40:02,email,positive
1266,1585,"Fast and reliable, well done!",2024-01-21 00:46:43,mobile,positive
1267,7656,"Service was fine, but not impressive.",2023-11-13 11:54:31,web,neutral
1268,8313,"Service was fine, but not impressive.",2023-03-30 09:50:43,web,neutral
1269,8314,"Service was fine, but not impressive.",2024-08-17 03:45:06,web,neutral
1270,8310,Customer service was rude.,2023-03-24 22:44:37,web,negative
1271,6536,"Terrible experience, very disappointed.",2023-09-05 04:53:12,mobile,negative
1272,1816,The product works as expected.,2024-07-04 19:57:50,web,neutral
1273,4100,The product was defective upon arrival.,2023-11-21 13:10:25,email,negative
1274,5898,The product was defective upon arrival.,2023-11-02 06:52:33,mobile,negative
1275,5130,"Great experience, highly recommend.",2023-05-19 21:36:46,web,positive
1276,2767,"Great experience, highly recommend.",2023-01-16 19:24:57,mobile,positive
1277,9831,"Great experience, highly recommend.",2024-08-24 08:26:20,web,positive
1278,2723,Customer service was rude.,2023-07-09 23:49:44,mobile,negative
1279,4152,The service was outstanding!,2023-03-10 20:08:16,mobile,positive
1280,5369,The product works as expected.,2024-05-02 14:50:15,mobile,neutral
1281,2089,The service was outstanding!,2024-07-07 06:52:44,email,positive
1282,4019,The service was outstanding!,2023-02-18 04:25:44,web,positive
1283,8404,"Everything was perfect, will use again.",2023-10-26 00:36:32,mobile,positive
1284,4855,Customer service was rude.,2023-03-21 14:26:10,email,negative
1285,2041,"It was okay, nothing special.",2024-05-13 18:30:11,email,neutral
1286,9685,"Everything was perfect, will use again.",2024-09-09 20:47:57,mobile,positive
1287,2214,"Fast and reliable, well done!",2023-02-28 23:33:41,mobile,positive
1288,6749,I wouldn't recommend this to anyone.,2023-12-01 16:32:34,email,negative
1289,8146,"Service was fine, but not impressive.",2023-11-22 10:36:13,web,neutral
1290,8851,"Extremely poor quality, not worth the price.",2023-06-22 04:31:20,mobile,negative
1291,5389,Customer service was rude.,2023-01-13 14:39:29,web,negative
1292,5539,The product was defective upon arrival.,2024-08-28 19:08:03,mobile,negative
1293,6892,The product was defective upon arrival.,2023-05-30 06:07:58,mobile,negative
1294,4934,"It was okay, nothing special.",2023-10-29 12:37:10,email,neutral
1295,9426,The service was outstanding!,2024-02-25 22:02:35,mobile,positive
1296,2290,The service was outstanding!,2023-07-24 00:05:43,mobile,positive
1297,7022,"Great experience, highly recommend.",2024-02-14 09:27:44,web,positive
1298,8161,Very satisfied with the product quality.,2024-02-09 19:22:27,email,positive
1299,4896,The product was defective upon arrival.,2024-08-02 11:13:40,web,negative
1300,6720,"Fast and reliable, well done!",2023-05-18 00:33:35,email,positive
1301,2037,The service was outstanding!,2023-06-28 23:22:28,web,positive
1302,6656,Customer service was rude.,2024-08-05 13:31:34,email,negative
1303,8393,"Extremely poor quality, not worth the price.",2023-12-08 06:38:33,email,negative
1304,5254,Average experience overall.,2023-09-02 03:58:14,web,neutral
1305,1084,I wouldn't recommend this to anyone.,2023-09-03 12:53:55,email,negative
1306,5044,The product was defective upon arrival.,2023-04-15 03:28:02,email,negative
1307,2557,"Everything was perfect, will use again.",2023-08-25 07:23:40,email,positive
1308,2120,"Extremely poor quality, not worth the price.",2024-01-17 13:57:29,email,negative
1309,8720,"Not too bad, but could be better.",2023-01-17 11:14:39,web,neutral
1310,6596,Average experience overall.,2023-03-11 10:11:48,email,neutral
1311,8767,"Not too bad, but could be better.",2023-02-01 14:58:01,web,neutral
1312,5096,"Not too bad, but could be better.",2023-11-16 14:26:58,email,neutral
1313,3848,Average experience overall.,2024-05-08 00:05:13,mobile,neutral
1314,9264,"It was okay, nothing special.",2024-04-13 06:01:54,email,neutral
1315,9876,The product was defective upon arrival.,2024-05-14 10:54:28,web,negative
1316,7770,The service was outstanding!,2024-08-02 19:15:49,web,positive
1317,8043,I wouldn't recommend this to anyone.,2023-05-06 13:49:18,web,negative
1318,4764,"Terrible experience, very disappointed.",2023-02-26 00:30:50,email,negative
1319,6423,"Extremely poor quality, not worth the price.",2023-07-22 04:07:35,mobile,negative
1320,4479,Average experience overall.,2024-05-09 03:03:50,email,neutral
1321,3163,I wouldn't recommend this to anyone.,2024-07-24 21:59:55,mobile,negative
1322,3633,The product was defective upon arrival.,2023-06-16 20:52:55,email,negative
1323,6813,Average experience overall.,2024-07-18 01:56:19,mobile,neutral
1324,3163,"Extremely poor quality, not worth the price.",2024-06-20 02:00:25,mobile,negative
1325,4355,"Fast and reliable, well done!",2023-09-01 15:02:37,mobile,positive
1326,3167,Average experience overall.,2023-10-01 07:53:24,mobile,neutral
1327,2768,"It was okay, nothing special.",2023-05-27 10:55:45,web,neutral
1328,3699,"Extremely poor quality, not worth the price.",2023-08-15 23:59:47,mobile,negative
1329,9926,The product works as expected.,2024-03-15 19:01:27,email,neutral
1330,7887,"Not too bad, but could be better.",2023-11-09 05:11:38,email,neutral
1331,4284,"Great experience, highly recommend.",2024-01-17 10:09:38,email,positive
1332,9937,"Service was fine, but not impressive.",2023-11-11 00:27:57,web,neutral
1333,2304,"Everything was perfect, will use again.",2023-06-27 04:03:05,email,positive
1334,7734,The product works as expected.,2023-11-19 07:38:04,mobile,neutral
1335,6683,I wouldn't recommend this to anyone.,2023-07-16 18:36:14,web,negative
1336,9070,Average experience overall.,2023-09-24 23:36:31,mobile,neutral
1337,6495,"Service was fine, but not impressive.",2023-09-21 04:11:25,mobile,neutral
1338,6408,I wouldn't recommend this to anyone.,2024-06-09 13:16:46,mobile,negative
1339,7570,The product works as expected.,2023-06-12 19:16:28,email,neutral
1340,5227,"It was okay, nothing special.",2024-08-08 02:51:01,mobile,neutral
1341,1420,Very satisfied with the product quality.,2023-05-23 03:09:37,web,positive
1342,7331,Average experience overall.,2024-07-07 06:47:29,web,neutral
1343,3668,"Great experience, highly recommend.",2023-11-11 11:33:51,mobile,positive
1344,1254,"Extremely poor quality, not worth the price.",2024-06-10 07:49:34,web,negative
1345,5427,Very satisfied with the product quality.,2023-08-29 10:08:04,mobile,positive
1346,7860,Customer service was rude.,2024-05-22 13:13:59,web,negative
1347,9261,"Great experience, highly recommend.",2023-05-27 13:18:16,mobile,positive
1348,5410,"Everything was perfect, will use again.",2023-09-06 18:53:42,web,positive
1349,8657,"Terrible experience, very disappointed.",2024-08-24 21:17:21,web,negative
1350,5020,"Service was fine, but not impressive.",2024-05-03 09:02:08,web,neutral
1351,1716,The service was outstanding!,2023-01-21 12:38:48,web,positive
1352,3368,"Service was fine, but not impressive.",2024-07-01 16:56:34,email,neutral
1353,7298,Average experience overall.,2024-03-21 18:21:42,mobile,neutral
1354,6952,Customer service was rude.,2024-05-25 11:21:43,email,negative
1355,5236,The service was outstanding!,2024-04-19 13:09:29,mobile,positive
1356,8870,I wouldn't recommend this to anyone.,2024-08-31 00:21:41,web,negative
1357,3427,"Great experience, highly recommend.",2024-03-06 00:29:06,mobile,positive
1358,7629,"Not too bad, but could be better.",2024-08-12 09:54:46,mobile,neutral
1359,9583,"It was okay, nothing special.",2023-10-24 19:50:06,email,neutral
1360,4536,"Extremely poor quality, not worth the price.",2024-04-27 07:47:31,mobile,negative
1361,5547,"Terrible experience, very disappointed.",2023-12-18 05:08:36,mobile,negative
1362,4682,"Terrible experience, very disappointed.",2023-09-25 01:32:02,email,negative
1363,3571,"Extremely poor quality, not worth the price.",2023-09-06 13:36:42,email,negative
1364,8734,"Extremely poor quality, not worth the price.",2024-08-11 15:53:53,web,negative
1365,1335,"It was okay, nothing special.",2024-02-27 04:11:19,web,neutral
1366,6540,"Extremely poor quality, not worth the price.",2023-04-09 22:14:26,web,negative
1367,6828,Very satisfied with the product quality.,2023-04-03 05:47:13,mobile,positive
1368,8339,The service was outstanding!,2024-08-23 23:56:25,mobile,positive
1369,7603,Customer service was rude.,2023-10-19 07:23:45,mobile,negative
1370,9184,Customer service was rude.,2024-02-07 17:45:12,email,negative
1371,2182,"Not too bad, but could be better.",2024-08-31 20:47:44,web,neutral
1372,1603,"Not too bad, but could be better.",2024-03-13 05:39:24,web,neutral
1373,8611,The product works as expected.,2023-05-11 14:36:11,email,neutral
1374,5686,"Everything was perfect, will use again.",2024-04-20 20:45:15,web,positive
1375,6435,"It was okay, nothing special.",2024-01-27 19:07:11,web,neutral
1376,4186,The service was outstanding!,2024-03-10 19:13:33,web,positive
1377,6524,The service was outstanding!,2023-08-14 23:37:03,email,positive
1378,7527,"Not too bad, but could be better.",2024-02-11 16:36:39,web,neutral
1379,7790,I wouldn't recommend this to anyone.,2023-01-20 05:05:15,mobile,negative
1380,3433,"Service was fine, but not impressive.",2024-02-22 17:57:41,email,neutral
1381,3223,The service was outstanding!,2023-11-14 20:48:28,mobile,positive
1382,2212,"Fast and reliable, well done!",2024-02-27 10:40:07,web,positive
1383,3601,Very satisfied with the product quality.,2023-10-16 03:27:24,email,positive
1384,3106,Very satisfied with the product quality.,2023-03-08 10:11:07,web,positive
1385,2439,"Terrible experience, very disappointed.",2024-04-17 23:27:03,web,negative
1386,8569,Average experience overall.,2024-04-26 19:20:59,mobile,neutral
1387,9220,Average experience overall.,2024-06-10 07:24:33,web,neutral
1388,3344,The product was defective upon arrival.,2023-06-15 08:36:07,web,negative
1389,4355,"It was okay, nothing special.",2023-05-26 00:44:55,web,neutral
1390,2808,Customer service was rude.,2023-06-13 22:21:30,email,negative
1391,5661,"Fast and reliable, well done!",2024-04-03 16:54:19,web,positive
1392,9183,"Everything was perfect, will use again.",2023-07-04 21:58:31,email,positive
1393,7661,The service was outstanding!,2024-05-05 01:56:54,mobile,positive
1394,9582,"Terrible experience, very disappointed.",2023-04-21 18:25:41,email,negative
1395,4021,"Service was fine, but not impressive.",2024-05-03 20:13:25,email,neutral
1396,8481,"It was okay, nothing special.",2024-05-23 13:51:22,mobile,neutral
1397,2029,"Everything was perfect, will use again.",2024-04-03 09:09:41,mobile,positive
1398,5321,"Fast and reliable, well done!",2023-03-09 22:38:10,web,positive
1399,4015,"Service was fine, but not impressive.",2023-02-19 02:24:06,web,neutral
