claim_id,customer_id,claim_date,claim_amount,incident_type,document_status,approval_status,processing_time
1397,8966,2024-04-30,7504.28,Accident,Complete,Approved,8
1398,9163,2023-03-11,10824.95,Natural Disaster,Pending,Rejected,76
1399,1791,2023-05-23,12613.85,Fire,Incomplete,Under Review,38
1400,4998,2023-06-26,18286.61,Accident,Pending,Approved,74
1401,7642,2023-10-08,6714.2,Theft,Pending,Rejected,85
1402,1254,2023-08-18,5301.33,Natural Disaster,Incomplete,Under Review,3
1403,1196,2024-07-21,4344.86,Natural Disaster,Pending,Approved,67
1404,3944,2022-10-08,10532.19,Theft,Pending,Under Review,58
1405,7943,2023-11-04,1579.98,Fire,Pending,Rejected,53
1406,7699,2024-04-11,13745.15,Fire,Pending,Approved,67
1407,8839,2023-12-15,5672.67,Natural Disaster,Pending,Rejected,7
1408,7316,2023-12-15,10257.69,Theft,Incomplete,Approved,69
1409,3313,2024-02-04,14383.67,Natural Disaster,Incomplete,Rejected,21
1410,5659,2023-05-12,13570.45,Vandalism,Complete,Approved,51
1411,8374,2023-09-10,18641.74,Theft,Pending,Approved,6
1412,4490,2023-07-14,13745.28,Accident,Complete,Rejected,89
1413,5489,2023-07-04,6541.64,Accident,Pending,Rejected,67
1414,7457,2024-03-30,9882.48,Accident,Complete,Under Review,61
1415,2006,2023-10-21,635.9,Natural Disaster,Incomplete,Under Review,25
1416,5448,2023-09-14,1320.7,Natural Disaster,Complete,Rejected,63
1417,3558,2023-12-21,17186.88,Theft,Incomplete,Rejected,60
1418,5593,2022-12-24,14646.16,Fire,Incomplete,Rejected,30
1419,1849,2023-10-14,9243.79,Fire,Pending,Under Review,70
1420,8320,2024-02-24,11613.86,Theft,Pending,Approved,4
1421,6580,2023-07-31,13319.83,Vandalism,Pending,Under Review,18
1422,8114,2023-02-04,1755.38,Natural Disaster,Pending,Under Review,86
1423,8650,2023-03-04,1002.11,Theft,Incomplete,Approved,75
1424,5182,2023-02-10,1384.76,Natural Disaster,Complete,Rejected,10
1425,7421,2022-10-07,7770.56,Fire,Pending,Approved,79
1426,1388,2023-02-18,2648.83,Natural Disaster,Incomplete,Rejected,62
1427,1215,2023-03-10,18779.82,Theft,Complete,Under Review,12
1428,7003,2024-07-12,11489.44,Vandalism,Incomplete,Approved,3
1429,7418,2023-02-10,13824.72,Vandalism,Complete,Rejected,88
1430,5918,2023-11-28,19032.15,Natural Disaster,Complete,Under Review,52
1431,9529,2024-06-29,8667.88,Theft,Complete,Under Review,63
1432,7399,2024-01-29,3301.27,Natural Disaster,Incomplete,Approved,44
1433,2147,2024-06-26,6179.07,Accident,Pending,Approved,33
1434,4592,2023-06-12,10380.25,Fire,Pending,Approved,56
1435,5693,2024-06-23,17388.17,Vandalism,Incomplete,Under Review,19
1436,1568,2023-06-19,14646.55,Vandalism,Pending,Approved,63
1437,3867,2024-04-10,17352.19,Accident,Pending,Approved,37
1438,2378,2024-09-10,2947.29,Natural Disaster,Pending,Under Review,60
1439,6071,2024-03-03,3373.79,Natural Disaster,Complete,Approved,27
1440,5955,2022-11-06,5952.51,Vandalism,Pending,Rejected,71
1441,6203,2023-03-24,17254.46,Vandalism,Incomplete,Under Review,82
1442,3923,2023-07-23,15592.77,Natural Disaster,Complete,Approved,50
1443,5551,2023-10-27,14347.51,Vandalism,Complete,Under Review,54
1444,9539,2023-03-22,16772.57,Fire,Incomplete,Approved,47
1445,5698,2024-01-09,17513.77,Natural Disaster,Complete,Approved,54
1446,4319,2023-02-26,1639.16,Theft,Complete,Under Review,76
1447,9833,2023-02-23,14858.49,Vandalism,Complete,Rejected,13
1448,9332,2023-08-06,1595.83,Fire,Pending,Approved,3
1449,5896,2024-03-11,13147.67,Vandalism,Incomplete,Approved,64
1450,3805,2023-01-07,4415.0,Vandalism,Pending,Approved,4
1451,2112,2023-07-17,16685.47,Natural Disaster,Complete,Under Review,28
1452,2341,2023-07-18,12774.02,Fire,Incomplete,Under Review,45
1453,9073,2024-02-19,18232.19,Natural Disaster,Pending,Approved,56
1454,5476,2024-04-28,3301.81,Theft,Pending,Rejected,2
1455,2390,2023-08-20,4926.18,Accident,Pending,Under Review,35
1456,4056,2024-07-26,13569.3,Theft,Pending,Approved,71
1457,3327,2023-03-08,11608.3,Vandalism,Pending,Rejected,32
1458,8449,2023-08-26,9957.1,Fire,Pending,Approved,3
1459,1991,2024-06-07,17537.32,Vandalism,Pending,Approved,3
1460,2241,2023-09-12,18618.4,Fire,Complete,Rejected,27
1461,6790,2023-09-08,19887.05,Fire,Pending,Rejected,81
1462,5684,2022-11-06,17739.81,Vandalism,Pending,Under Review,15
1463,9207,2023-10-29,5944.94,Accident,Incomplete,Approved,64
1464,2990,2024-05-31,4626.81,Vandalism,Incomplete,Under Review,19
1465,1913,2024-06-29,4677.89,Fire,Pending,Approved,18
1466,8097,2023-07-13,786.23,Vandalism,Pending,Under Review,73
1467,1641,2024-03-27,19346.03,Vandalism,Complete,Under Review,81
1468,2003,2023-08-18,6052.47,Accident,Incomplete,Under Review,9
1469,3317,2024-02-19,14340.82,Fire,Complete,Under Review,78
1470,6617,2022-12-30,7061.97,Vandalism,Complete,Rejected,81
1471,8710,2023-12-24,15198.39,Fire,Complete,Approved,29
1472,6606,2022-10-27,18804.48,Theft,Pending,Approved,60
1473,9157,2023-05-17,11913.65,Fire,Pending,Approved,22
1474,8372,2023-12-10,9006.1,Accident,Incomplete,Approved,85
1475,4773,2024-08-03,9045.61,Natural Disaster,Complete,Under Review,65
1476,4661,2023-11-18,16112.8,Accident,Incomplete,Rejected,68
1477,2925,2022-12-01,13997.44,Vandalism,Pending,Approved,2
1478,1270,2023-03-28,10695.17,Fire,Complete,Under Review,48
1479,1448,2023-02-23,13225.98,Theft,Pending,Approved,88
1480,4873,2023-02-26,12878.44,Fire,Complete,Approved,37
1481,5569,2024-07-13,5605.2,Fire,Complete,Approved,11
1482,2216,2023-02-09,2483.97,Accident,Complete,Rejected,18
1483,4233,2024-06-04,17770.29,Fire,Pending,Under Review,31
1484,4381,2024-05-20,3715.64,Accident,Complete,Rejected,3
1485,3245,2022-11-01,16642.5,Fire,Incomplete,Approved,52
1486,3567,2023-01-10,11724.39,Fire,Incomplete,Under Review,42
1487,5061,2024-06-21,6341.66,Accident,Complete,Rejected,64
1488,5572,2024-06-01,13059.36,Theft,Pending,Rejected,27
1489,2828,2023-12-11,19674.23,Accident,Incomplete,Rejected,74
1490,6854,2024-01-19,4009.81,Natural Disaster,Incomplete,Approved,42
1491,3341,2023-06-11,7910.8,Vandalism,Pending,Under Review,1
1492,6680,2022-11-02,17409.48,Theft,Pending,Approved,38
1493,7135,2022-11-12,913.91,Natural Disaster,Incomplete,Rejected,16
1494,1153,2024-02-18,12642.2,Theft,Incomplete,Under Review,81
1495,5499,2022-11-30,16612.33,Accident,Incomplete,Rejected,32
1496,6712,2024-01-13,4208.53,Accident,Incomplete,Rejected,2
1497,9367,2023-03-25,8020.93,Accident,Incomplete,Under Review,64
1498,5657,2024-04-29,13369.97,Theft,Incomplete,Rejected,51
1499,7623,2024-04-13,16044.85,Accident,Complete,Under Review,58
1500,2311,2024-01-27,11378.98,Fire,Incomplete,Rejected,15
1501,5216,2024-03-28,7069.1,Accident,Pending,Approved,15
1502,7720,2024-01-14,7053.73,Natural Disaster,Pending,Rejected,58
1503,2424,2022-11-01,12642.97,Natural Disaster,Complete,Under Review,53
1504,1561,2023-10-23,1584.83,Theft,Pending,Under Review,24
1505,1975,2023-06-13,8174.13,Vandalism,Pending,Rejected,55
1506,9146,2024-04-07,13916.55,Fire,Incomplete,Approved,88
1507,9002,2023-10-08,11398.47,Fire,Pending,Rejected,23
1508,2717,2022-11-21,5756.27,Theft,Pending,Rejected,67
1509,7515,2024-05-20,11121.02,Fire,Complete,Rejected,57
1510,9983,2024-03-13,968.47,Accident,Incomplete,Approved,36
1511,5060,2023-04-12,11168.55,Vandalism,Complete,Approved,37
1512,5249,2024-05-19,13877.34,Fire,Pending,Approved,72
1513,3324,2024-09-11,3604.77,Fire,Complete,Rejected,89
1514,6743,2024-02-02,13502.49,Accident,Pending,Approved,60
1515,3513,2023-06-28,13633.92,Vandalism,Incomplete,Rejected,4
1516,3834,2023-10-01,9637.3,Natural Disaster,Incomplete,Approved,12
1517,2232,2024-01-03,2625.59,Natural Disaster,Complete,Approved,61
1518,7023,2023-01-10,17151.55,Accident,Complete,Under Review,48
1519,3490,2023-07-04,5979.07,Vandalism,Complete,Approved,59
1520,7424,2023-12-30,17471.92,Accident,Incomplete,Approved,88
1521,9659,2024-07-01,19560.79,Natural Disaster,Complete,Approved,34
1522,6351,2024-01-17,2293.09,Fire,Complete,Under Review,85
1523,8665,2023-08-26,668.74,Vandalism,Complete,Under Review,47
1524,4828,2023-06-27,567.17,Fire,Complete,Under Review,55
1525,6210,2023-12-07,3969.67,Fire,Incomplete,Under Review,5
1526,1484,2023-11-11,2410.65,Fire,Complete,Approved,83
1527,1247,2023-02-18,16840.69,Vandalism,Incomplete,Under Review,37
1528,2716,2022-10-20,18600.64,Natural Disaster,Complete,Under Review,4
1529,4017,2024-01-06,11601.56,Fire,Pending,Under Review,84
1530,2741,2023-12-05,14610.7,Natural Disaster,Pending,Under Review,29
1531,9075,2023-06-29,6180.53,Vandalism,Complete,Rejected,69
1532,5803,2024-01-11,1821.13,Accident,Pending,Rejected,35
1533,1623,2024-01-02,14511.21,Accident,Incomplete,Rejected,4
1534,5066,2023-05-18,17108.27,Theft,Incomplete,Rejected,12
1535,5446,2023-07-20,5487.17,Theft,Complete,Rejected,52
1536,9355,2024-08-25,915.26,Theft,Incomplete,Rejected,42
1537,4588,2024-09-12,830.73,Natural Disaster,Incomplete,Rejected,78
1538,7215,2023-06-22,5142.11,Vandalism,Pending,Under Review,87
1539,4470,2022-10-25,3386.53,Theft,Complete,Rejected,58
1540,8983,2023-12-01,4573.69,Accident,Complete,Approved,40
1541,2464,2023-03-17,16964.01,Vandalism,Incomplete,Under Review,65
1542,6607,2023-06-20,4517.76,Natural Disaster,Pending,Rejected,77
1543,1862,2024-07-03,12651.51,Vandalism,Incomplete,Under Review,20
1544,2087,2024-01-31,19981.46,Vandalism,Pending,Rejected,45
1545,7400,2023-02-03,18585.71,Natural Disaster,Incomplete,Rejected,69
1546,3268,2024-06-02,11706.31,Vandalism,Complete,Under Review,45
1547,9958,2023-12-18,17232.71,Fire,Incomplete,Approved,5
1548,5077,2022-10-13,11422.52,Fire,Incomplete,Rejected,69
1549,1686,2023-02-02,3201.31,Accident,Complete,Rejected,72
1550,6390,2022-09-28,18897.41,Fire,Incomplete,Under Review,61
1551,4634,2023-04-12,19281.27,Natural Disaster,Complete,Rejected,3
1552,8210,2022-12-12,17413.92,Fire,Complete,Approved,33
1553,8166,2022-10-06,8935.08,Accident,Pending,Rejected,56
1554,5742,2024-06-21,13660.76,Accident,Pending,Rejected,60
1555,5183,2023-07-03,14793.22,Accident,Incomplete,Rejected,81
1556,1768,2024-09-11,13795.01,Fire,Incomplete,Under Review,90
1557,7691,2023-08-30,13378.65,Theft,Pending,Rejected,25
1558,8475,2023-05-02,13510.96,Accident,Incomplete,Rejected,27
1559,2235,2023-11-24,17941.11,Natural Disaster,Pending,Approved,9
1560,5197,2024-05-26,10946.73,Fire,Pending,Approved,53
1561,1795,2023-11-01,16200.24,Natural Disaster,Pending,Under Review,63
1562,2124,2024-08-05,12852.37,Theft,Pending,Rejected,17
1563,6061,2023-05-19,11443.02,Accident,Complete,Approved,24
1564,7820,2023-01-22,10045.31,Theft,Incomplete,Under Review,36
1565,5189,2023-01-02,6839.11,Theft,Complete,Rejected,77
1566,4771,2024-03-20,2692.28,Vandalism,Complete,Approved,35
1567,7701,2022-11-15,9453.25,Vandalism,Complete,Rejected,46
1568,2458,2023-05-27,13279.9,Theft,Incomplete,Rejected,3
1569,2861,2024-04-19,8185.0,Fire,Pending,Approved,34
1570,2345,2023-03-07,2728.0,Accident,Incomplete,Rejected,1
1571,3438,2023-07-27,15787.3,Natural Disaster,Incomplete,Rejected,10
1572,2448,2024-03-03,1339.53,Theft,Incomplete,Rejected,3
1573,5718,2024-01-16,16296.05,Natural Disaster,Incomplete,Approved,57
1574,1999,2023-06-03,1164.16,Accident,Incomplete,Approved,73
1575,4009,2022-12-20,15844.24,Accident,Pending,Rejected,19
1576,6647,2023-10-20,8849.7,Natural Disaster,Incomplete,Approved,3
1577,8241,2024-04-13,3098.52,Fire,Incomplete,Approved,27
1578,1407,2023-05-24,8988.26,Natural Disaster,Incomplete,Under Review,48
1579,4339,2022-10-13,15072.18,Accident,Complete,Approved,69
1580,5748,2023-09-04,19837.91,Fire,Pending,Rejected,19
1581,3306,2023-03-19,10600.41,Theft,Complete,Approved,79
1582,5109,2024-04-13,15983.13,Vandalism,Pending,Approved,36
1583,5415,2022-11-21,4658.09,Vandalism,Pending,Rejected,46
1584,7212,2022-10-22,10384.36,Vandalism,Pending,Rejected,3
1585,8170,2023-05-05,10588.47,Natural Disaster,Complete,Approved,32
1586,9284,2024-07-23,4731.69,Vandalism,Pending,Approved,26
1587,6598,2024-09-02,17994.19,Theft,Pending,Approved,42
1588,9676,2023-09-09,1023.09,Natural Disaster,Incomplete,Approved,18
1589,4872,2024-01-20,4756.61,Theft,Incomplete,Rejected,56
1590,4922,2023-05-21,17299.57,Vandalism,Complete,Approved,56
1591,6540,2023-03-22,4462.42,Theft,Incomplete,Approved,58
1592,9868,2023-12-10,16483.23,Accident,Complete,Rejected,79
1593,1971,2024-03-16,19042.91,Vandalism,Pending,Under Review,33
1594,1818,2023-01-25,7055.07,Accident,Pending,Under Review,48
1595,3561,2023-12-06,10038.23,Accident,Complete,Rejected,76
1596,7393,2023-07-21,12754.08,Natural Disaster,Incomplete,Rejected,13
1597,2765,2024-02-24,10131.64,Accident,Complete,Approved,6
1598,3261,2023-01-14,13434.92,Vandalism,Incomplete,Under Review,16
1599,4457,2022-09-28,18468.77,Fire,Complete,Rejected,2
1600,3389,2023-07-19,19275.34,Theft,Pending,Rejected,37
1601,5208,2023-03-22,6446.04,Theft,Incomplete,Approved,16
1602,5632,2023-03-30,13396.24,Accident,Incomplete,Rejected,76
1603,1298,2023-02-22,14517.97,Accident,Complete,Rejected,70
1604,2837,2022-12-12,9644.4,Theft,Pending,Approved,56
1605,3588,2024-08-10,6605.26,Theft,Incomplete,Approved,52
1606,6741,2023-06-28,10313.87,Theft,Incomplete,Under Review,28
1607,1632,2024-06-22,14362.34,Accident,Pending,Rejected,57
1608,6269,2023-09-11,14158.36,Vandalism,Incomplete,Approved,65
1609,6832,2023-10-08,2815.82,Vandalism,Incomplete,Under Review,35
1610,1327,2023-06-27,8501.13,Accident,Complete,Approved,16
1611,4240,2024-09-15,9014.3,Theft,Complete,Approved,33
1612,1264,2023-01-16,14842.54,Fire,Incomplete,Rejected,86
1613,9473,2024-01-30,3289.31,Theft,Complete,Approved,49
1614,1959,2024-02-22,4461.79,Vandalism,Incomplete,Approved,41
1615,4428,2022-12-15,14171.17,Accident,Incomplete,Approved,37
1616,6918,2023-10-26,4029.22,Vandalism,Incomplete,Rejected,67
1617,7381,2023-05-28,7601.57,Theft,Complete,Rejected,9
1618,3845,2023-10-19,12459.57,Natural Disaster,Incomplete,Under Review,44
1619,1358,2023-02-06,12955.23,Accident,Complete,Approved,57
1620,6441,2022-09-25,4520.45,Accident,Pending,Under Review,18
1621,2418,2023-10-27,3057.95,Accident,Incomplete,Approved,43
1622,2877,2022-09-25,9745.37,Vandalism,Pending,Under Review,38
1623,8669,2022-10-01,16279.83,Accident,Pending,Rejected,62
1624,8357,2023-08-20,13801.71,Vandalism,Incomplete,Approved,72
1625,1829,2022-10-10,4026.75,Vandalism,Complete,Rejected,72
1626,8849,2023-06-05,8750.99,Vandalism,Pending,Approved,15
1627,3200,2023-09-02,14668.96,Natural Disaster,Pending,Rejected,14
1628,9083,2024-09-06,6455.26,Vandalism,Complete,Rejected,47
1629,9951,2023-01-14,785.8,Theft,Incomplete,Rejected,53
1630,8240,2024-08-14,13634.21,Theft,Complete,Under Review,51
1631,4172,2024-07-30,3298.81,Natural Disaster,Pending,Under Review,16
1632,4397,2024-06-15,1410.83,Natural Disaster,Pending,Approved,27
1633,4655,2023-02-05,16108.84,Accident,Pending,Rejected,73
1634,3783,2024-06-04,11917.07,Natural Disaster,Pending,Rejected,83
1635,9716,2023-04-28,10670.68,Accident,Complete,Under Review,33
1636,3915,2024-01-29,5839.21,Fire,Complete,Under Review,55
1637,5213,2024-08-07,8765.98,Natural Disaster,Complete,Rejected,20
1638,9438,2024-07-03,2728.76,Vandalism,Pending,Under Review,8
1639,6509,2023-12-29,3514.71,Vandalism,Incomplete,Rejected,58
1640,3562,2022-10-20,18269.1,Natural Disaster,Incomplete,Rejected,27
1641,4396,2023-12-10,3358.53,Theft,Incomplete,Approved,68
1642,4402,2024-02-21,7214.14,Theft,Complete,Approved,73
1643,6492,2024-01-10,12377.91,Natural Disaster,Complete,Under Review,56
1644,2190,2024-09-03,1123.81,Fire,Complete,Approved,67
1645,3248,2024-04-17,16391.13,Natural Disaster,Complete,Rejected,14
1646,3881,2024-04-29,10037.72,Vandalism,Pending,Approved,13
1647,1809,2023-03-18,812.14,Fire,Incomplete,Under Review,40
1648,4466,2024-02-17,10416.97,Natural Disaster,Pending,Rejected,11
1649,6501,2024-05-03,6977.28,Accident,Pending,Approved,10
1650,9182,2023-03-19,10426.63,Theft,Complete,Approved,83
1651,3052,2023-09-19,3498.21,Vandalism,Pending,Approved,12
1652,3256,2024-07-02,9920.48,Vandalism,Incomplete,Under Review,72
1653,3083,2024-06-25,1869.7,Natural Disaster,Incomplete,Approved,79
1654,3732,2022-12-03,7673.18,Natural Disaster,Pending,Under Review,42
1655,4023,2024-05-14,15620.74,Vandalism,Pending,Rejected,16
1656,2145,2023-02-26,7761.69,Vandalism,Incomplete,Approved,43
1657,4718,2023-11-07,4210.8,Accident,Pending,Under Review,21
1658,1044,2024-04-06,1305.54,Fire,Complete,Approved,71
1659,5828,2023-02-06,11439.86,Natural Disaster,Complete,Rejected,41
1660,4265,2023-01-15,2134.05,Natural Disaster,Complete,Approved,83
1661,3650,2023-02-19,7485.06,Vandalism,Pending,Approved,19
1662,2881,2023-01-13,12860.26,Accident,Incomplete,Under Review,61
1663,8909,2023-04-25,17473.87,Fire,Pending,Approved,1
1664,4214,2023-10-08,7915.79,Vandalism,Incomplete,Approved,43
1665,3762,2023-09-06,18081.51,Fire,Complete,Approved,78
1666,4484,2023-09-21,6984.4,Fire,Complete,Under Review,49
1667,8187,2024-01-27,6837.46,Natural Disaster,Complete,Under Review,32
1668,6479,2023-12-13,15759.8,Natural Disaster,Pending,Rejected,78
1669,6375,2024-02-14,6045.22,Theft,Complete,Rejected,72
1670,1394,2024-05-09,8315.13,Natural Disaster,Pending,Rejected,71
1671,7597,2022-09-30,14682.74,Theft,Pending,Rejected,80
1672,8345,2022-12-30,2102.98,Fire,Pending,Rejected,82
1673,8765,2024-01-10,16382.1,Natural Disaster,Pending,Approved,11
1674,8497,2023-07-27,1529.83,Fire,Complete,Approved,81
1675,3842,2024-05-05,8878.8,Natural Disaster,Incomplete,Rejected,60
1676,2397,2024-06-18,7225.32,Vandalism,Complete,Rejected,8
1677,2040,2024-09-02,3069.06,Vandalism,Incomplete,Approved,50
1678,3459,2022-09-29,11887.29,Vandalism,Incomplete,Rejected,87
1679,2627,2023-06-15,11187.03,Theft,Complete,Rejected,31
1680,9077,2023-03-11,704.53,Natural Disaster,Pending,Under Review,60
1681,7859,2024-01-18,18046.91,Fire,Complete,Rejected,85
1682,1720,2024-08-06,4818.59,Fire,Pending,Rejected,17
1683,2898,2023-02-23,11385.8,Natural Disaster,Incomplete,Under Review,82
1684,4181,2023-04-12,8459.95,Vandalism,Complete,Under Review,83
1685,5155,2022-11-28,12609.5,Fire,Incomplete,Approved,39
1686,9295,2024-05-08,15500.75,Accident,Complete,Under Review,27
1687,9045,2023-12-11,18737.82,Theft,Incomplete,Under Review,50
1688,9480,2023-04-27,17305.83,Natural Disaster,Pending,Rejected,24
1689,9621,2023-08-01,2930.14,Natural Disaster,Incomplete,Rejected,59
1690,4757,2024-08-14,8856.7,Theft,Complete,Rejected,58
1691,9133,2022-11-11,10927.83,Natural Disaster,Complete,Approved,2
1692,2517,2023-12-31,6668.57,Theft,Complete,Rejected,63
1693,5146,2022-12-05,2081.53,Theft,Pending,Approved,79
1694,9327,2023-12-18,5032.29,Accident,Complete,Approved,56
1695,9451,2023-07-12,18210.33,Natural Disaster,Pending,Approved,44
1696,7617,2022-12-06,613.01,Natural Disaster,Complete,Under Review,51
1697,2831,2023-09-05,12181.19,Accident,Pending,Under Review,12
1698,6575,2022-10-09,6716.36,Accident,Incomplete,Under Review,53
1699,8496,2023-05-28,14545.12,Accident,Complete,Under Review,88
1700,9572,2023-06-09,3717.23,Accident,Pending,Under Review,66
1701,1342,2023-01-26,18323.0,Accident,Pending,Approved,39
1702,3028,2024-08-18,4796.1,Accident,Pending,Approved,78
1703,3291,2023-06-06,18647.21,Natural Disaster,Incomplete,Rejected,54
1704,9541,2023-05-29,19132.96,Accident,Pending,Approved,31
1705,7576,2024-07-24,2215.63,Natural Disaster,Pending,Approved,20
1706,8846,2023-06-25,14649.29,Theft,Complete,Approved,85
1707,1683,2024-05-01,19970.42,Vandalism,Incomplete,Rejected,39
1708,7977,2024-08-03,4055.3,Theft,Incomplete,Under Review,18
1709,8780,2024-04-15,6025.95,Vandalism,Complete,Under Review,7
1710,9339,2023-01-23,19751.52,Accident,Pending,Rejected,38
1711,7539,2023-01-08,9022.96,Vandalism,Complete,Under Review,67
1712,5895,2023-08-05,3751.16,Fire,Incomplete,Approved,57
1713,6382,2023-12-24,4268.12,Theft,Incomplete,Rejected,77
1714,9186,2023-06-02,15885.62,Fire,Complete,Rejected,32
1715,7423,2024-01-08,11648.27,Fire,Pending,Rejected,42
1716,3990,2023-01-22,17294.26,Natural Disaster,Complete,Rejected,7
1717,1109,2022-11-13,721.77,Accident,Complete,Rejected,5
1718,4124,2024-07-16,15320.04,Theft,Incomplete,Rejected,7
1719,6072,2023-07-10,3030.73,Accident,Pending,Under Review,19
1720,1865,2024-07-22,16851.19,Vandalism,Pending,Rejected,19
1721,8335,2023-12-21,7551.76,Accident,Pending,Under Review,85
1722,3575,2022-12-30,17951.35,Theft,Incomplete,Under Review,1
1723,2614,2023-05-18,13376.3,Theft,Pending,Approved,19
1724,1992,2024-08-14,16057.13,Vandalism,Pending,Under Review,53
1725,8280,2023-08-09,9060.91,Theft,Complete,Approved,36
1726,4188,2023-04-14,16591.6,Accident,Complete,Rejected,63
