customer_id,age,gender,purchase_history,average_spend,loyalty_score,preferred_channel,engagement_score,canton
1736,66,Male,Fashion,919,11,Store,29,Lausanne
1737,64,Male,Fashion,894,91,Store,79,Zürich
1738,70,Female,Travel,975,99,Store,31,Lugano
1739,39,Female,Fashion,111,30,Online,57,Zürich
1740,45,Male,Grocery,478,25,Store,83,Basel
1741,35,Female,Travel,634,42,Store,7,Lugano
1742,41,Male,Grocery,185,24,Online,46,Lausanne
1743,64,Female,Electronics,331,33,Online,89,Lausanne
1744,48,Male,Grocery,821,36,Online,86,Zürich
1745,46,Female,Grocery,271,84,Store,12,Lausanne
1746,59,Male,Grocery,932,7,Store,69,Basel
1747,57,Female,Electronics,730,80,Online,21,Lausanne
1748,53,Female,Electronics,194,99,Store,11,Geneva
1749,59,Female,Fashion,878,27,Store,73,Geneva
1750,51,Female,Fashion,602,9,Online,44,Geneva
1751,37,Male,Travel,736,70,Store,49,Bern
1752,46,Female,Fashion,706,37,Store,23,Basel
1753,59,Male,Electronics,120,55,Store,86,Lausanne
1754,31,Female,Fashion,809,72,Online,17,Bern
1755,52,Male,Travel,218,36,Online,87,Lugano
1756,34,Male,Grocery,211,17,Store,13,Bern
1757,32,Male,Electronics,491,52,Store,45,Lausanne
1758,39,Male,Travel,327,25,Store,38,Lausanne
1759,34,Female,Electronics,727,88,Store,7,Lugano
1760,58,Female,Electronics,560,14,Store,57,Zürich
1761,48,Male,Electronics,383,53,Store,46,Bern
1762,24,Female,Fashion,276,70,Online,68,Geneva
1763,33,Female,Grocery,400,41,Store,44,Geneva
1764,28,Male,Grocery,339,1,Online,92,Lugano
1765,46,Female,Fashion,478,42,Store,24,Lugano
1766,29,Female,Travel,176,6,Online,43,Lugano
1767,22,Male,Fashion,912,87,Store,8,Bern
1768,41,Female,Electronics,762,89,Online,56,Lugano
1769,59,Male,Grocery,623,4,Store,67,Geneva
1770,66,Female,Fashion,619,59,Store,58,Lugano
1771,41,Female,Travel,230,56,Online,90,Lausanne
1772,67,Male,Fashion,616,47,Store,96,Zürich
1773,23,Male,Grocery,753,45,Store,45,Bern
1774,61,Male,Fashion,698,20,Online,22,Lugano
1775,26,Female,Grocery,562,62,Store,97,Lausanne
1776,47,Female,Electronics,261,50,Store,53,Geneva
1777,61,Female,Grocery,222,88,Online,0,Lausanne
1778,33,Female,Fashion,763,88,Online,57,Basel
1779,69,Female,Electronics,758,20,Online,74,Geneva
1780,61,Male,Travel,504,36,Online,52,Lausanne
1781,24,Male,Electronics,117,75,Store,37,Zürich
1782,61,Male,Electronics,785,78,Online,36,Zürich
1783,22,Female,Travel,568,45,Online,39,Lugano
1784,69,Female,Grocery,531,51,Store,51,Basel
1785,28,Female,Electronics,474,9,Store,10,Zürich
1786,66,Male,Fashion,386,16,Online,45,Bern
1787,70,Male,Travel,428,79,Store,0,Basel
1788,36,Female,Electronics,539,7,Store,99,Basel
1789,41,Female,Fashion,731,48,Store,64,Zürich
1790,32,Female,Electronics,911,6,Store,88,Bern
1791,46,Male,Travel,615,77,Online,41,Lugano
1792,50,Male,Electronics,665,34,Store,53,Zürich
1793,66,Female,Grocery,341,51,Store,62,Bern
1794,23,Female,Travel,685,6,Store,37,Zürich
1795,56,Female,Fashion,286,5,Online,54,Lausanne
1796,47,Male,Fashion,555,1,Store,16,Lugano
1797,37,Male,Grocery,901,42,Store,53,Basel
1798,60,Male,Travel,219,11,Store,40,Bern
1799,21,Male,Fashion,220,82,Online,25,Bern
1800,27,Male,Travel,268,99,Store,6,Zürich
1801,58,Female,Travel,618,43,Store,53,Bern
1802,31,Male,Grocery,302,52,Online,49,Zürich
1803,25,Male,Grocery,243,72,Online,34,Geneva
1804,30,Female,Electronics,180,27,Online,75,Basel
1805,39,Male,Electronics,663,73,Online,39,Basel
1806,30,Female,Travel,685,5,Store,70,Lausanne
1807,58,Female,Electronics,615,64,Online,75,Lausanne
1808,48,Male,Grocery,920,6,Online,9,Zürich
1809,29,Female,Grocery,669,46,Online,66,Zürich
1810,39,Male,Grocery,671,37,Store,6,Basel
1811,64,Male,Travel,317,7,Online,72,Lugano
1812,18,Male,Travel,381,38,Online,11,Zürich
1813,41,Female,Grocery,153,13,Store,11,Bern
1814,35,Male,Grocery,946,3,Online,65,Lugano
1815,26,Female,Travel,960,28,Online,91,Basel
1816,58,Male,Electronics,291,100,Store,10,Zürich
1817,64,Male,Travel,426,61,Store,37,Geneva
1818,58,Male,Travel,253,13,Online,97,Basel
1819,19,Male,Fashion,644,65,Store,94,Lausanne
1820,21,Male,Grocery,902,21,Online,71,Geneva
1821,22,Male,Travel,836,2,Store,61,Lugano
1822,28,Male,Travel,877,79,Store,89,Basel
1823,32,Male,Travel,451,55,Online,56,Basel
1824,34,Female,Fashion,950,93,Online,47,Lugano
1825,60,Female,Travel,275,10,Online,56,Geneva
1826,67,Female,Grocery,990,11,Online,45,Zürich
1827,28,Male,Electronics,312,87,Online,28,Bern
1828,58,Female,Travel,372,11,Store,58,Basel
1829,53,Female,Travel,382,14,Store,8,Geneva
1830,40,Female,Grocery,472,65,Online,62,Geneva
1831,46,Female,Grocery,566,58,Store,98,Lausanne
1832,68,Female,Fashion,906,38,Online,83,Basel
1833,24,Female,Grocery,229,23,Online,60,Lausanne
1834,40,Male,Electronics,918,19,Store,11,Basel
1835,68,Male,Travel,668,30,Store,96,Bern
1836,27,Male,Travel,781,74,Store,30,Zürich
1837,21,Female,Electronics,851,12,Store,0,Bern
1838,27,Male,Electronics,779,89,Store,79,Lugano
1839,34,Male,Fashion,697,35,Online,20,Bern
1840,53,Female,Electronics,407,9,Online,66,Geneva
1841,37,Female,Travel,777,83,Online,32,Basel
1842,61,Male,Travel,548,70,Online,86,Basel
1843,18,Female,Fashion,979,54,Store,2,Zürich
1844,52,Female,Grocery,825,99,Online,62,Zürich
1845,57,Male,Travel,453,89,Online,55,Geneva
1846,43,Female,Electronics,110,34,Store,59,Geneva
1847,68,Male,Electronics,804,34,Online,88,Bern
1848,70,Female,Grocery,153,73,Online,74,Geneva
1849,41,Male,Travel,403,41,Store,84,Basel
1850,60,Male,Grocery,407,76,Store,84,Bern
1851,53,Male,Electronics,996,64,Store,18,Basel
1852,18,Male,Travel,906,79,Online,61,Zürich
1853,39,Male,Fashion,612,43,Online,25,Bern
1854,33,Male,Grocery,895,89,Online,17,Lugano
1855,18,Female,Travel,459,85,Online,68,Geneva
1856,64,Male,Travel,826,20,Store,20,Lugano
1857,21,Female,Travel,462,87,Store,82,Bern
1858,59,Female,Electronics,838,94,Store,9,Bern
1859,27,Male,Electronics,370,75,Online,87,Basel
1860,43,Female,Travel,406,100,Online,11,Zürich
1861,36,Male,Grocery,377,61,Online,82,Geneva
1862,30,Male,Electronics,909,49,Online,21,Lugano
1863,61,Female,Grocery,639,42,Online,3,Basel
1864,37,Male,Electronics,258,82,Store,4,Basel
1865,58,Male,Electronics,631,98,Online,60,Lugano
1866,27,Male,Fashion,266,63,Online,100,Zürich
1867,63,Male,Fashion,444,35,Store,56,Lausanne
1868,38,Female,Travel,270,77,Online,76,Lausanne
1869,56,Male,Grocery,392,77,Store,42,Geneva
1870,45,Female,Fashion,876,100,Store,66,Lausanne
1871,54,Male,Electronics,882,50,Online,36,Bern
1872,66,Male,Fashion,685,64,Online,79,Bern
1873,47,Female,Fashion,739,19,Online,90,Geneva
1874,62,Male,Grocery,672,51,Online,99,Lugano
1875,59,Male,Travel,899,80,Store,67,Zürich
1876,48,Female,Grocery,793,87,Store,56,Basel
1877,51,Male,Grocery,570,23,Online,30,Geneva
1878,54,Female,Grocery,368,19,Store,14,Bern
1879,23,Male,Travel,482,17,Online,70,Geneva
1880,46,Male,Grocery,814,96,Online,76,Bern
1881,33,Male,Fashion,618,18,Online,26,Zürich
1882,22,Male,Travel,169,10,Online,6,Lugano
1883,34,Female,Grocery,305,29,Online,81,Zürich
1884,28,Female,Travel,160,16,Online,29,Lausanne
1885,38,Female,Travel,355,57,Online,64,Basel
1886,64,Male,Fashion,358,81,Online,38,Zürich
1887,45,Female,Electronics,221,84,Store,7,Geneva
1888,42,Male,Fashion,976,84,Store,32,Basel
1889,42,Male,Fashion,812,84,Online,28,Lausanne
1890,63,Female,Grocery,855,99,Store,67,Geneva
1891,47,Male,Fashion,224,9,Store,99,Lausanne
1892,61,Male,Travel,508,4,Online,71,Bern
1893,61,Male,Travel,950,41,Store,88,Lausanne
1894,53,Female,Travel,673,81,Online,47,Basel
1895,28,Female,Travel,769,88,Store,11,Lugano
1896,41,Male,Fashion,292,16,Online,14,Lugano
1897,61,Male,Travel,204,25,Online,70,Zürich
1898,18,Female,Electronics,601,4,Online,52,Lausanne
1899,46,Male,Travel,773,91,Online,17,Zürich
1900,54,Female,Travel,716,56,Store,80,Basel
1901,63,Female,Travel,268,4,Store,2,Lugano
1902,68,Female,Fashion,277,96,Store,66,Geneva
1903,50,Male,Travel,307,79,Online,62,Lausanne
1904,57,Female,Travel,833,91,Store,62,Zürich
1905,44,Male,Electronics,318,76,Store,85,Zürich
1906,58,Female,Electronics,984,30,Online,4,Zürich
1907,53,Female,Travel,301,60,Store,14,Zürich
1908,27,Female,Grocery,617,25,Online,10,Geneva
1909,28,Female,Electronics,637,2,Store,6,Basel
1910,46,Female,Grocery,675,86,Online,83,Lausanne
1911,53,Female,Grocery,515,66,Store,74,Zürich
1912,26,Male,Travel,404,1,Store,51,Zürich
1913,23,Female,Electronics,860,50,Online,74,Bern
1914,23,Female,Fashion,926,51,Store,100,Basel
1915,26,Male,Fashion,177,66,Online,99,Bern
1916,27,Male,Grocery,662,29,Online,70,Geneva
1917,40,Male,Grocery,602,94,Store,99,Bern
1918,31,Female,Electronics,895,58,Store,54,Lugano
1919,42,Female,Travel,589,91,Store,25,Zürich
1920,69,Female,Electronics,760,69,Store,89,Geneva
1921,58,Male,Travel,389,7,Online,73,Basel
1922,66,Female,Fashion,485,0,Store,82,Basel
1923,27,Female,Fashion,826,59,Store,17,Zürich
1924,32,Male,Fashion,538,88,Online,73,Lugano
1925,64,Female,Grocery,587,45,Online,79,Lugano
1926,56,Male,Fashion,146,52,Online,25,Zürich
1927,53,Male,Electronics,679,80,Online,98,Lausanne
1928,22,Female,Grocery,103,47,Online,90,Zürich
1929,41,Female,Electronics,603,42,Store,96,Basel
1930,42,Female,Grocery,517,61,Online,96,Basel
1931,22,Female,Grocery,316,64,Online,94,Bern
1932,54,Male,Fashion,208,88,Online,62,Basel
1933,69,Male,Travel,493,47,Online,94,Zürich
1934,40,Female,Fashion,822,57,Store,6,Basel
1935,50,Male,Fashion,966,39,Online,10,Bern
1936,67,Female,Fashion,916,75,Store,24,Lausanne
1937,39,Male,Travel,825,1,Store,90,Zürich
1938,69,Male,Electronics,273,73,Online,79,Zürich
1939,46,Male,Electronics,637,92,Online,4,Lugano
1940,24,Male,Fashion,525,70,Store,94,Lausanne
1941,28,Female,Electronics,743,97,Store,76,Lugano
1942,45,Male,Fashion,837,100,Store,12,Basel
1943,33,Male,Travel,175,73,Store,99,Bern
1944,18,Male,Electronics,161,59,Store,34,Lugano
1945,70,Male,Fashion,494,10,Store,99,Basel
1946,43,Male,Travel,750,68,Online,14,Lugano
1947,57,Female,Grocery,708,50,Store,52,Lugano
1948,51,Male,Fashion,617,90,Store,94,Lausanne
1949,58,Male,Travel,572,21,Online,8,Basel
1950,25,Female,Fashion,244,53,Store,24,Bern
1951,32,Female,Electronics,764,62,Online,87,Zürich
1952,43,Male,Grocery,452,75,Store,27,Geneva
1953,40,Male,Grocery,103,67,Store,55,Lugano
1954,42,Female,Fashion,225,2,Store,10,Zürich
1955,33,Female,Fashion,534,24,Online,4,Lausanne
1956,58,Male,Grocery,108,92,Store,67,Zürich
1957,60,Female,Travel,535,4,Store,4,Geneva
1958,37,Male,Fashion,365,18,Online,54,Bern
1959,22,Female,Travel,676,8,Store,97,Lugano
1960,51,Female,Electronics,165,81,Online,4,Lugano
1961,57,Male,Grocery,877,37,Online,89,Lugano
1962,52,Male,Grocery,546,82,Online,19,Zürich
1963,42,Female,Electronics,562,73,Online,16,Lugano
1964,43,Female,Travel,952,38,Online,26,Lausanne
1965,69,Male,Travel,865,9,Store,46,Zürich
1966,49,Female,Grocery,539,56,Store,35,Lugano
1967,42,Male,Electronics,736,8,Store,87,Bern
1968,67,Male,Grocery,667,64,Store,63,Geneva
1969,67,Male,Grocery,267,37,Store,30,Bern
1970,19,Male,Electronics,668,51,Online,52,Bern
1971,24,Female,Fashion,725,23,Store,81,Zürich
1972,31,Female,Grocery,154,30,Online,82,Zürich
1973,35,Male,Fashion,618,40,Store,88,Lugano
1974,68,Male,Fashion,916,74,Store,73,Lausanne
1975,54,Female,Fashion,162,56,Store,65,Bern
1976,59,Male,Grocery,299,12,Online,39,Basel
1977,36,Female,Travel,880,81,Store,22,Bern
1978,52,Female,Fashion,979,1,Online,93,Bern
1979,18,Female,Fashion,678,71,Store,35,Lugano
1980,21,Female,Travel,235,40,Online,2,Lugano
1981,27,Male,Grocery,624,40,Store,81,Geneva
1982,38,Female,Electronics,156,64,Online,40,Lugano
1983,63,Male,Grocery,502,62,Store,75,Bern
1984,18,Male,Fashion,131,56,Store,67,Lausanne
1985,23,Female,Fashion,848,22,Online,33,Zürich
1986,42,Male,Electronics,230,89,Store,56,Basel
1987,28,Female,Grocery,966,30,Store,45,Lugano
1988,68,Female,Travel,642,63,Online,11,Lugano
1989,56,Female,Fashion,895,97,Store,3,Lugano
1990,28,Female,Electronics,294,54,Online,25,Zürich
1991,33,Female,Fashion,848,60,Online,90,Lugano
1992,29,Male,Electronics,985,76,Online,88,Lugano
1993,49,Female,Electronics,850,61,Online,94,Basel
1994,31,Male,Travel,526,87,Online,84,Zürich
1995,53,Female,Grocery,145,44,Store,97,Zürich
1996,66,Male,Electronics,144,58,Store,26,Basel
1997,36,Male,Fashion,986,92,Online,55,Lausanne
1998,33,Male,Grocery,271,53,Store,98,Geneva
1999,58,Male,Grocery,961,51,Store,23,Zürich
2000,58,Female,Travel,170,87,Store,54,Bern
2001,63,Female,Grocery,370,20,Store,57,Lugano
2002,53,Male,Fashion,840,65,Online,51,Zürich
2003,69,Female,Grocery,112,2,Online,19,Basel
2004,46,Male,Travel,250,31,Store,42,Zürich
2005,27,Female,Grocery,482,60,Online,6,Geneva
2006,43,Male,Fashion,421,4,Online,9,Bern
2007,34,Female,Grocery,470,90,Online,18,Lausanne
2008,38,Male,Travel,772,12,Store,89,Bern
2009,60,Male,Travel,930,30,Online,65,Lugano
2010,29,Female,Travel,713,17,Store,93,Geneva
2011,58,Female,Fashion,423,53,Store,87,Zürich
2012,53,Male,Electronics,680,53,Store,11,Lausanne
2013,68,Female,Grocery,397,4,Store,1,Basel
2014,62,Female,Electronics,351,33,Online,14,Basel
2015,42,Male,Grocery,690,12,Online,11,Bern
2016,32,Male,Fashion,778,60,Store,76,Lausanne
2017,58,Female,Grocery,695,25,Online,84,Basel
2018,47,Female,Travel,729,41,Store,69,Geneva
2019,53,Female,Electronics,374,3,Online,18,Lugano
2020,33,Female,Grocery,872,68,Online,82,Lausanne
2021,65,Male,Fashion,805,40,Online,96,Lugano
2022,53,Female,Grocery,731,79,Online,14,Basel
2023,58,Male,Electronics,575,63,Online,18,Basel
2024,66,Male,Grocery,798,78,Online,21,Lugano
2025,44,Male,Travel,429,86,Store,63,Lugano
2026,19,Female,Travel,536,1,Online,74,Bern
2027,19,Female,Grocery,423,57,Online,49,Basel
2028,69,Female,Grocery,534,100,Online,26,Geneva
2029,59,Female,Electronics,417,69,Store,97,Lausanne
2030,19,Male,Fashion,383,1,Online,14,Geneva
2031,19,Female,Grocery,570,86,Online,89,Lausanne
2032,25,Female,Grocery,485,86,Store,90,Lausanne
2033,64,Female,Electronics,621,22,Online,6,Basel
2034,63,Female,Travel,961,15,Online,49,Zürich
2035,69,Female,Electronics,295,93,Online,60,Basel
2036,19,Male,Electronics,270,77,Online,33,Geneva
2037,53,Male,Grocery,504,18,Online,30,Lugano
2038,63,Female,Grocery,110,84,Store,37,Bern
2039,61,Female,Fashion,331,34,Store,44,Geneva
2040,48,Female,Electronics,401,17,Store,66,Bern
2041,56,Female,Fashion,340,17,Online,41,Bern
2042,27,Male,Electronics,207,65,Store,4,Lausanne
2043,40,Female,Electronics,137,2,Store,53,Bern
2044,34,Male,Fashion,842,35,Online,86,Geneva
2045,24,Male,Fashion,540,45,Online,32,Lugano
2046,31,Male,Electronics,408,57,Online,85,Bern
2047,66,Female,Grocery,862,99,Online,47,Zürich
2048,42,Female,Grocery,716,86,Store,84,Lugano
2049,62,Female,Fashion,455,100,Online,7,Zürich
2050,21,Female,Grocery,183,90,Store,54,Bern
2051,24,Male,Electronics,643,35,Store,66,Lugano
2052,53,Male,Travel,303,38,Online,42,Bern
2053,50,Male,Fashion,930,34,Store,13,Geneva
2054,64,Female,Fashion,586,79,Store,98,Geneva
2055,58,Male,Grocery,212,78,Online,49,Lugano
2056,25,Female,Fashion,478,34,Online,69,Basel
2057,42,Male,Fashion,200,70,Online,35,Bern
2058,58,Female,Fashion,253,57,Store,87,Lugano
2059,59,Female,Electronics,905,13,Store,54,Bern
2060,46,Female,Electronics,785,73,Online,27,Bern
2061,36,Female,Fashion,695,85,Store,52,Bern
2062,35,Female,Electronics,616,41,Store,35,Bern
2063,67,Female,Electronics,565,38,Store,13,Bern
2064,64,Male,Electronics,696,85,Store,0,Geneva
2065,34,Male,Fashion,220,75,Online,70,Bern
2066,52,Male,Electronics,782,3,Online,91,Lugano
2067,37,Female,Fashion,113,92,Store,28,Bern
2068,63,Male,Fashion,762,23,Store,7,Lausanne
2069,69,Male,Grocery,684,18,Online,65,Zürich
2070,65,Male,Grocery,209,91,Online,96,Lausanne
2071,50,Female,Electronics,926,33,Online,95,Zürich
2072,27,Female,Fashion,852,81,Online,32,Zürich
2073,52,Female,Grocery,704,25,Store,30,Zürich
2074,51,Female,Electronics,242,60,Store,45,Lugano
2075,67,Female,Fashion,795,38,Online,92,Zürich
2076,70,Male,Electronics,381,33,Store,27,Geneva
2077,52,Male,Travel,181,14,Store,36,Basel
2078,48,Male,Travel,472,6,Online,26,Lausanne
2079,48,Female,Travel,518,16,Online,58,Geneva
2080,37,Male,Grocery,664,38,Store,33,Bern
2081,28,Male,Fashion,130,28,Online,64,Geneva
2082,56,Female,Grocery,259,4,Online,97,Zürich
2083,57,Female,Travel,834,68,Online,76,Bern
2084,30,Male,Grocery,651,80,Online,65,Geneva
2085,27,Female,Grocery,148,72,Store,63,Lugano
2086,68,Male,Fashion,605,35,Online,22,Basel
2087,60,Male,Electronics,887,10,Online,10,Lausanne
2088,19,Male,Fashion,218,88,Online,57,Lausanne
2089,31,Male,Fashion,240,71,Online,4,Basel
2090,29,Female,Grocery,613,99,Store,62,Basel
2091,68,Female,Fashion,648,34,Online,30,Lugano
2092,50,Male,Grocery,817,62,Online,98,Lausanne
2093,59,Male,Fashion,929,55,Online,16,Bern
2094,58,Male,Electronics,976,2,Online,20,Lugano
2095,27,Male,Travel,868,48,Store,36,Lugano
2096,37,Female,Fashion,982,79,Online,54,Lugano
2097,44,Female,Travel,320,66,Store,85,Geneva
2098,34,Female,Fashion,194,12,Online,81,Lugano
2099,28,Male,Grocery,399,16,Online,89,Lausanne
2100,21,Female,Grocery,707,98,Store,5,Lugano
2101,22,Female,Electronics,843,2,Store,21,Zürich
2102,55,Female,Electronics,968,97,Store,86,Zürich
2103,70,Male,Fashion,455,87,Online,37,Geneva
2104,42,Male,Grocery,843,52,Online,10,Basel
2105,54,Male,Grocery,832,49,Online,55,Lugano
2106,42,Male,Fashion,963,60,Store,1,Lausanne
2107,25,Female,Travel,761,86,Store,97,Geneva
2108,50,Female,Travel,653,57,Online,7,Bern
2109,36,Female,Grocery,892,81,Online,68,Lugano
2110,27,Female,Grocery,846,4,Online,81,Lausanne
2111,55,Female,Travel,794,95,Online,88,Lausanne
2112,69,Male,Grocery,814,21,Store,72,Basel
2113,64,Male,Grocery,735,64,Store,91,Zürich
2114,20,Female,Travel,286,13,Store,39,Lausanne
2115,55,Male,Electronics,408,76,Online,68,Geneva
2116,60,Male,Electronics,443,20,Online,84,Basel
2117,32,Male,Grocery,494,73,Store,95,Basel
2118,65,Male,Travel,290,56,Online,37,Bern
2119,28,Male,Electronics,550,40,Online,0,Basel
2120,59,Female,Electronics,947,43,Online,52,Basel
2121,27,Female,Electronics,628,86,Online,99,Lugano
2122,22,Female,Grocery,385,95,Online,88,Lausanne
2123,43,Female,Grocery,145,23,Store,63,Bern
2124,21,Female,Travel,152,97,Store,55,Lausanne
2125,30,Female,Grocery,417,26,Online,26,Geneva
2126,57,Male,Electronics,850,13,Online,24,Lugano
2127,70,Female,Grocery,329,89,Online,93,Zürich
2128,19,Male,Fashion,449,2,Store,23,Zürich
2129,61,Female,Fashion,306,65,Store,15,Basel
2130,57,Female,Electronics,995,59,Store,66,Geneva
2131,34,Male,Grocery,956,78,Store,62,Geneva
2132,68,Male,Travel,280,37,Online,98,Lugano
2133,24,Female,Fashion,164,93,Store,16,Lausanne
2134,66,Male,Electronics,512,33,Store,91,Zürich
2135,23,Male,Fashion,612,39,Store,19,Basel
2136,45,Female,Fashion,621,14,Store,53,Lugano
2137,38,Female,Fashion,415,97,Store,31,Geneva
2138,62,Male,Fashion,504,57,Store,88,Basel
2139,45,Male,Electronics,990,88,Store,1,Lugano
2140,20,Male,Fashion,250,18,Online,47,Geneva
2141,61,Male,Grocery,358,6,Store,4,Bern
2142,40,Female,Grocery,840,67,Online,3,Lugano
2143,31,Female,Travel,573,99,Online,54,Zürich
2144,21,Male,Travel,949,49,Online,42,Lugano
2145,21,Male,Electronics,838,54,Online,62,Basel
2146,57,Male,Electronics,308,30,Online,74,Basel
2147,61,Male,Travel,983,48,Store,41,Lausanne
2148,58,Male,Grocery,529,30,Online,66,Lausanne
2149,47,Female,Fashion,910,0,Store,52,Lugano
2150,52,Female,Fashion,404,90,Online,48,Basel
2151,43,Male,Grocery,170,84,Online,6,Basel
2152,70,Male,Travel,893,3,Online,73,Zürich
2153,25,Female,Fashion,939,8,Store,96,Zürich
2154,33,Male,Electronics,360,45,Online,57,Zürich
2155,29,Female,Electronics,155,25,Online,69,Geneva
2156,22,Male,Grocery,571,94,Online,54,Bern
2157,30,Female,Grocery,296,52,Online,91,Geneva
2158,28,Male,Grocery,163,77,Online,98,Geneva
2159,23,Male,Travel,944,38,Online,90,Zürich
2160,28,Female,Fashion,403,48,Online,17,Lugano
2161,60,Female,Electronics,852,32,Store,86,Zürich
2162,46,Male,Fashion,929,100,Online,51,Basel
2163,68,Male,Travel,108,14,Store,94,Geneva
2164,54,Male,Electronics,308,57,Store,48,Bern
2165,64,Male,Grocery,374,26,Online,17,Basel
2166,31,Male,Grocery,461,79,Online,37,Lausanne
2167,44,Male,Travel,865,60,Store,41,Lausanne
2168,38,Male,Grocery,916,85,Online,24,Lausanne
2169,34,Male,Fashion,561,94,Store,98,Zürich
2170,56,Female,Electronics,338,14,Online,38,Basel
2171,58,Female,Electronics,620,89,Online,19,Zürich
2172,24,Male,Grocery,173,96,Online,5,Zürich
2173,39,Male,Travel,632,33,Store,4,Geneva
2174,70,Male,Grocery,965,61,Online,80,Zürich
2175,68,Male,Electronics,366,99,Store,62,Lausanne
2176,38,Female,Electronics,726,29,Online,16,Geneva
2177,33,Female,Grocery,970,82,Store,46,Lausanne
2178,21,Male,Grocery,304,52,Store,71,Zürich
2179,32,Male,Grocery,129,82,Online,32,Geneva
2180,67,Male,Fashion,395,72,Store,28,Geneva
2181,41,Male,Travel,222,82,Online,2,Bern
2182,46,Female,Electronics,213,50,Store,66,Bern
2183,43,Female,Fashion,863,20,Online,9,Zürich
2184,50,Female,Electronics,459,21,Store,83,Basel
2185,20,Male,Fashion,717,92,Store,52,Basel
2186,27,Female,Fashion,336,30,Online,73,Geneva
2187,69,Female,Travel,558,27,Online,100,Bern
2188,39,Male,Grocery,751,8,Store,84,Zürich
2189,37,Female,Travel,887,89,Online,69,Lugano
